0.100000000	864803;Clostridium beijerinckii ATCC 35702(no rank)
0.100000000	1091045;Cutibacterium acnes subsp. defendens ATCC 11828(no rank)
0.100000000	1529886;Bacillus atrophaeus subsp. globigii(subspecies)
0.100000000	400667;Acinetobacter baumannii ATCC 17978(no rank)
0.100000000	367928;Bifidobacterium adolescentis ATCC 15703(no rank)
0.100000000	198094;Bacillus anthracis str. Ames(no rank)
0.100000000	435590;Bacteroides vulgatus ATCC 8482(no rank)
0.100000000	349101;Rhodobacter sphaeroides ATCC 17029(no rank)
0.100000000	260799;Bacillus anthracis str. Sterne(no rank)
