0.100000000	200643;Bacteroidia(class)
0.400000000	91061;Bacilli(class)
0.100000000	1236;Gammaproteobacteria(class)
0.100000000	28211;Alphaproteobacteria(class)
0.200000000	1760;Actinobacteria(class)
0.100000000	186801;Clostridia(class)
