0.100000000	821;Bacteroides vulgatus(species)
0.100000000	1520;Clostridium beijerinckii(species)
0.100000000	1452;Bacillus atrophaeus(species)
0.100000000	1282;Staphylococcus epidermidis(species)
0.100000000	470;Acinetobacter baumannii(species)
0.100000000	1747;Cutibacterium acnes(species)
0.100000000	1680;Bifidobacterium adolescentis(species)
0.200000000	1392;Bacillus anthracis(species)
0.100000000	1063;Rhodobacter sphaeroides(species)
