phylum	0.001	1.000000000	0.800000000	4.000000000	0.000000000	1.000000000	0.000000000
phylum	0.002	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.003	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.004	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.005	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.006	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.007	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.008	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.009	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.010	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.011	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.012	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.013	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.014	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.015	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.016	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.017	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.018	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.019	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.020	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.021	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.022	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.023	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.024	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.025	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.026	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.027	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.028	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.029	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.030	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.031	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.032	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.033	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.034	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.035	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.036	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.037	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.038	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.039	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.040	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.041	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.042	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.043	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.044	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.045	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.046	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.047	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.048	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.049	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.050	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.051	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.052	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.053	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.054	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.055	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.056	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.057	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.058	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.059	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.060	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.061	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.062	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.063	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.064	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.065	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.066	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.067	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.068	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.069	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.070	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.071	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.072	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.073	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.074	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.075	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.076	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.077	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.078	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.079	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.080	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.081	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.082	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.083	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.084	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.085	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.086	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.087	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.088	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
phylum	0.089	1.000000000	1.000000000	4.000000000	0.000000000	0.000000000	1.000000000
