1239;Firmicutes(phylum)	0.500000000	0.369975512
201174;Actinobacteria(phylum)	0.200000000	0.252485232
1224;Proteobacteria(phylum)	0.200000000	0.244842898
976;Bacteroidetes(phylum)	0.100000000	0.130731752
10239;Viruses(superkingdom)	0.000000000	0.001964610
