0.369975512	1239;Firmicutes(phylum)
0.244842898	1224;Proteobacteria(phylum)
0.130731752	976;Bacteroidetes(phylum)
0.001964610	10239;Viruses(superkingdom)
0.252485232	201174;Actinobacteria(phylum)
