1385;Bacillales(order)	0.400000000	0.246275645
85009;Propionibacteriales(order)	0.100000000	0.008512812
85004;Bifidobacteriales(order)	0.100000000	0.189665446
72274;Pseudomonadales(order)	0.100000000	0.005661019
204455;Rhodobacterales(order)	0.100000000	0.192857751
186802;Clostridiales(order)	0.100000000	0.000936409
171549;Bacteroidales(order)	0.100000000	0.356090917
