1386;Bacillus(genus)	0.300000000	0.196731079
816;Bacteroides(genus)	0.100000000	0.356090917
469;Acinetobacter(genus)	0.100000000	0.005661019
1912216;Cutibacterium(genus)	0.100000000	0.008512812
1678;Bifidobacterium(genus)	0.100000000	0.189665446
1485;Clostridium(genus)	0.100000000	0.000936409
1279;Staphylococcus(genus)	0.100000000	0.049544566
1060;Rhodobacter(genus)	0.100000000	0.192857751
