186817;Bacillaceae(family)	0.300000000	0.196731079
90964;Staphylococcaceae(family)	0.100000000	0.049544566
815;Bacteroidaceae(family)	0.100000000	0.356090917
468;Moraxellaceae(family)	0.100000000	0.005661019
31989;Rhodobacteraceae(family)	0.100000000	0.192857751
31979;Clostridiaceae(family)	0.100000000	0.000936409
31957;Propionibacteriaceae(family)	0.100000000	0.008512812
31953;Bifidobacteriaceae(family)	0.100000000	0.189665446
