1239;Firmicutes(phylum)	0.500000000	0.247212054
201174;Actinobacteria(phylum)	0.200000000	0.198178258
1224;Proteobacteria(phylum)	0.200000000	0.198518770
976;Bacteroidetes(phylum)	0.100000000	0.356090917
